symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct
PIDILITIND.NS,2026-05-19,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1455.8,58.0,1401.38,1564.64,timeout,1481.800048828125,2026-06-09,15,1.79
SBILIFE.NS,2026-05-19,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1881.4,53.3,1818.4,2007.4,stop_loss_hit,1818.4,2026-06-01,9,-3.35
SIEMENS.NS,2026-05-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3550.9,46.1,3364.8,3923.1,target_hit,3923.1,2026-05-29,8,10.48
SOLARINDS.NS,2026-05-19,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),18116.0,78.1,17279.83,19788.34,timeout,18267.0,2026-06-09,15,0.83
SUNPHARMA.NS,2026-05-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1882.3,63.0,1819.53,2007.84,stop_loss_hit,1819.53,2026-05-26,5,-3.33
TATACONSUM.NS,2026-05-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1200.74,58.8,1153.82,1294.58,stop_loss_hit,1153.82,2026-06-01,9,-3.91
TATAPOWER.NS,2026-05-19,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),415.0,45.9,397.66,449.68,stop_loss_hit,397.66,2026-06-09,15,-4.18
TATASTEEL.NS,2026-05-19,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),205.06,47.3,197.25,220.68,stop_loss_hit,197.25,2026-06-09,15,-3.81
TCS.NS,2026-05-19,4,RSI bounced off oversold; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy),2295.97,40.1,2206.68,2474.55,stop_loss_hit,2206.68,2026-06-05,13,-3.89
TECHM.NS,2026-05-19,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1467.1,55.2,1399.15,1603.0,timeout,1483.800048828125,2026-06-09,15,1.14
TMPV.NS,2026-05-19,6,RSI in healthy zone; MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Pullback to SMA100 support,358.23,59.0,342.35,389.99,target_hit,389.99,2026-05-27,6,8.87
TORNTPHARM.NS,2026-05-19,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4451.25,61.5,4289.64,4774.48,stop_loss_hit,4289.64,2026-06-02,10,-3.63
TRENT.NS,2026-05-19,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),2709.06,48.6,2593.9,2939.39,timeout,2767.2109375,2026-06-09,15,2.15
VBL.NS,2026-05-19,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),514.8,64.0,493.36,557.68,timeout,529.75,2026-06-09,15,2.9
VEDL.NS,2026-05-19,5,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure),337.65,30.9,290.27,432.41,timeout,306.25,2026-06-09,15,-9.3
ABB.NS,2026-05-20,5,RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),6605.0,46.7,6252.77,7309.46,target_hit,7309.46,2026-05-29,7,10.67
ADANIENSOL.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1346.1,58.3,1251.49,1535.32,target_hit,1535.32,2026-05-27,5,14.06
ADANIENT.NS,2026-05-20,7,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2703.59,71.8,2573.82,2963.13,target_hit,2963.13,2026-05-26,4,9.6
ADANIGREEN.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1363.2,64.6,1278.51,1532.58,target_hit,1532.58,2026-06-09,14,12.43
ADANIPORTS.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1765.16,64.7,1690.3,1914.88,timeout,1813.5567626953125,2026-06-10,15,2.74
ADANIPOWER.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),220.24,60.4,207.78,245.16,target_hit,245.16,2026-05-26,4,11.31
APOLLOHOSP.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Weekly trend aligned (above Weekly EMA20),8078.5,63.4,7847.84,8539.82,stop_loss_hit,7847.84,2026-06-02,9,-2.86
ASIANPAINT.NS,2026-05-20,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2598.6,61.7,2503.99,2787.82,timeout,2715.10009765625,2026-06-10,15,4.48
BAJAJ-AUTO.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10317.3,60.7,9933.78,11084.35,timeout,10144.0,2026-06-10,15,-1.68
BHARTIARTL.NS,2026-05-20,3,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25,1904.9,57.6,1840.17,2034.36,stop_loss_hit,1840.17,2026-05-29,7,-3.4
BOSCHLTD.NS,2026-05-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),36830.0,52.8,35322.06,39845.88,stop_loss_hit,35322.06,2026-05-21,1,-4.09
CGPOWER.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),853.25,60.5,811.69,936.37,target_hit,936.37,2026-05-27,5,9.74
CIPLA.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1386.49,62.3,1336.0,1487.48,timeout,1377.0,2026-06-10,15,-0.68
COALINDIA.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),458.7,49.6,441.11,493.88,stop_loss_hit,441.11,2026-05-27,5,-3.83
CUMMINSIND.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),5399.5,60.6,5188.83,5820.84,target_hit,5820.84,2026-05-27,5,7.8
DIVISLAB.NS,2026-05-20,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),6893.0,67.9,6671.3,7336.4,stop_loss_hit,6671.3,2026-05-26,4,-3.22
DRREDDY.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1321.9,56.0,1269.81,1426.08,stop_loss_hit,1269.81,2026-06-02,9,-3.94
ENRIN.NS,2026-05-20,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3459.6,69.9,3272.39,3834.02,target_hit,3834.02,2026-05-29,7,10.82
ETERNAL.NS,2026-05-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),243.34,46.8,231.3,267.42,timeout,239.8000030517578,2026-06-10,15,-1.45
GRASIM.NS,2026-05-20,4,Uptrend (above rising SMA50); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2971.1,65.7,2872.84,3167.62,target_hit,3167.62,2026-05-21,1,6.61
HAL.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),4326.5,46.2,4123.59,4732.32,timeout,4219.2001953125,2026-06-10,15,-2.48
HCLTECH.NS,2026-05-20,4,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),1169.8,38.5,1120.45,1268.5,timeout,1132.0999755859375,2026-06-10,15,-3.22
HDFCAMC.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),2627.82,50.2,2505.87,2871.73,stop_loss_hit,2505.87,2026-06-02,9,-4.64
HINDALCO.NS,2026-05-20,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),1085.5,60.4,1041.71,1173.08,target_hit,1173.08,2026-05-29,7,8.07
HINDZINC.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),630.45,57.0,601.08,689.19,stop_loss_hit,601.08,2026-06-05,12,-4.66
INFY.NS,2026-05-20,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1168.42,49.9,1120.84,1263.57,timeout,1145.300048828125,2026-06-10,15,-1.98
JINDALSTEL.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1223.1,47.5,1171.8,1325.7,stop_loss_hit,1171.8,2026-06-05,12,-4.19
JSWSTEEL.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1283.2,56.9,1239.86,1369.88,timeout,1269.800048828125,2026-06-10,15,-1.04
KOTAKBANK.NS,2026-05-20,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),383.2,52.7,368.57,412.46,timeout,388.1000061035156,2026-06-10,15,1.28
MAXHEALTH.NS,2026-05-20,3,Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1075.7,69.7,1035.93,1155.24,stop_loss_hit,1035.93,2026-05-22,2,-3.7
MOTHERSON.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Weekly trend aligned (above Weekly EMA20),132.17,60.3,125.39,145.73,target_hit,145.73,2026-05-27,5,10.26
NESTLEIND.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1420.1,54.2,1375.45,1509.4,stop_loss_hit,1375.45,2026-06-02,9,-3.14
NTPC.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),392.45,49.7,379.37,418.61,stop_loss_hit,379.37,2026-06-01,8,-3.33
ONGC.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),298.3,59.2,287.65,319.6,stop_loss_hit,287.65,2026-05-25,3,-3.57
PIDILITIND.NS,2026-05-20,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1455.6,57.9,1401.47,1563.86,timeout,1506.5,2026-06-10,15,3.5
POWERGRID.NS,2026-05-20,3,ADX greater than 25; Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),299.9,39.6,289.45,320.8,stop_loss_hit,289.45,2026-05-29,7,-3.48
SIEMENS.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3696.4,54.3,3500.89,4087.42,timeout,3582.699951171875,2026-06-10,15,-3.08
SOLARINDS.NS,2026-05-20,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),18210.0,78.5,17391.23,19847.54,timeout,17697.0,2026-06-10,15,-2.82
SUNPHARMA.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1880.3,62.6,1819.77,2001.36,stop_loss_hit,1819.77,2026-05-26,4,-3.22
TATACONSUM.NS,2026-05-20,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1198.56,58.2,1152.61,1290.45,stop_loss_hit,1152.61,2026-06-01,8,-3.83
TATAPOWER.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),413.5,45.0,396.73,447.04,stop_loss_hit,396.73,2026-06-09,14,-4.06
TATASTEEL.NS,2026-05-20,3,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),202.83,44.4,194.92,218.64,stop_loss_hit,194.92,2026-06-10,15,-3.9
TMPV.NS,2026-05-20,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,358.28,59.0,342.59,389.65,target_hit,389.65,2026-05-27,5,8.76
TORNTPHARM.NS,2026-05-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4420.42,58.9,4257.42,4746.41,stop_loss_hit,4257.42,2026-06-02,9,-3.69
TRENT.NS,2026-05-20,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),2729.23,50.4,2615.74,2956.22,timeout,2750.63525390625,2026-06-10,15,0.78
VBL.NS,2026-05-20,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),514.0,63.4,493.04,555.92,timeout,526.25,2026-06-10,15,2.38
VEDL.NS,2026-05-20,4,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),333.75,30.5,288.9,423.45,timeout,299.29998779296875,2026-06-10,15,-10.32
ABB.NS,2026-05-21,3,RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),6598.0,46.5,6254.64,7284.72,target_hit,7284.72,2026-05-29,6,10.41
ADANIENSOL.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1342.2,57.5,1247.61,1531.38,target_hit,1531.38,2026-05-27,4,14.09
ADANIENT.NS,2026-05-21,6,Uptrend (above rising SMA50); ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2696.39,70.9,2566.68,2955.82,target_hit,2955.82,2026-05-26,3,9.62
ADANIGREEN.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1358.2,63.7,1274.26,1526.08,target_hit,1526.08,2026-05-29,6,12.36
ADANIPORTS.NS,2026-05-21,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1785.77,66.8,1713.25,1930.82,timeout,1779.5999755859375,2026-06-11,15,-0.35
ADANIPOWER.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),219.33,59.3,206.92,244.15,target_hit,244.15,2026-05-26,3,11.32
APOLLOHOSP.NS,2026-05-21,5,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),8308.5,71.1,8058.27,8808.96,stop_loss_hit,8058.27,2026-06-02,8,-3.01
ASIANPAINT.NS,2026-05-21,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2598.8,61.7,2504.79,2786.82,timeout,2690.89990234375,2026-06-11,15,3.54
BAJAJ-AUTO.NS,2026-05-21,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10518.96,64.6,10134.04,11288.81,stop_loss_hit,10134.04,2026-06-10,14,-3.66
BHARTIARTL.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),1885.3,54.3,1821.5,2012.9,stop_loss_hit,1821.5,2026-05-29,6,-3.38
BPCL.NS,2026-05-21,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),296.4,48.3,282.09,325.02,stop_loss_hit,282.09,2026-06-11,15,-4.83
CGPOWER.NS,2026-05-21,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),864.9,62.6,824.48,945.74,target_hit,945.74,2026-06-04,10,9.35
CIPLA.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1388.87,62.6,1340.05,1486.51,timeout,1383.300048828125,2026-06-11,15,-0.4
COALINDIA.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),460.2,50.8,443.01,494.58,stop_loss_hit,443.01,2026-05-27,4,-3.74
CUMMINSIND.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),5390.0,60.0,5184.41,5801.18,target_hit,5801.18,2026-05-27,4,7.63
DIVISLAB.NS,2026-05-21,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),6858.0,65.3,6641.85,7290.3,stop_loss_hit,6641.85,2026-05-29,6,-3.15
DRREDDY.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1318.5,55.2,1268.27,1418.96,stop_loss_hit,1268.27,2026-06-02,8,-3.81
ENRIN.NS,2026-05-21,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3574.5,73.4,3376.56,3970.38,stop_loss_hit,3376.56,2026-06-11,15,-5.54
ETERNAL.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),242.05,45.7,230.19,265.77,timeout,235.1999969482422,2026-06-11,15,-2.83
GRASIM.NS,2026-05-21,5,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),3154.5,77.5,3040.88,3381.74,stop_loss_hit,3040.88,2026-06-08,12,-3.6
HAL.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4370.4,48.9,4171.87,4767.46,stop_loss_hit,4171.87,2026-06-08,12,-4.54
HCLTECH.NS,2026-05-21,3,MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),1168.2,38.2,1120.51,1263.58,stop_loss_hit,1120.51,2026-06-11,15,-4.08
HDFCAMC.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),2669.51,53.5,2546.95,2914.64,stop_loss_hit,2546.95,2026-06-01,7,-4.59
HINDALCO.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1099.3,62.7,1055.92,1186.06,stop_loss_hit,1055.92,2026-06-08,12,-3.95
HINDZINC.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),628.05,55.9,599.45,685.25,stop_loss_hit,599.45,2026-06-05,11,-4.55
INDIGO.NS,2026-05-21,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),4403.0,51.5,4189.39,4830.22,timeout,4502.39990234375,2026-06-11,15,2.26
INFY.NS,2026-05-21,3,RSI in healthy zone; MACD bullish crossover; ADX greater than 25,1156.18,47.7,1109.4,1249.74,target_hit,1249.74,2026-06-02,8,8.09
JSWSTEEL.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),1281.3,56.2,1238.9,1366.1,timeout,1282.300048828125,2026-06-11,15,0.08
LT.NS,2026-05-21,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3890.5,48.4,3762.75,4146.0,timeout,3862.0,2026-06-11,15,-0.73
MAXHEALTH.NS,2026-05-21,5,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1091.1,72.8,1050.39,1172.52,stop_loss_hit,1050.39,2026-05-22,1,-3.73
MOTHERSON.NS,2026-05-21,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),137.0,65.6,130.04,150.92,target_hit,150.92,2026-05-29,6,10.16
NESTLEIND.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1406.5,49.7,1362.11,1495.28,timeout,1422.5,2026-06-11,15,1.14
NTPC.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),388.8,46.1,375.83,414.74,stop_loss_hit,375.83,2026-06-02,8,-3.34
ONGC.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),295.85,56.0,285.38,316.79,stop_loss_hit,285.38,2026-05-25,2,-3.54
PIDILITIND.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1472.8,60.9,1420.09,1578.22,timeout,1498.800048828125,2026-06-11,15,1.77
SIEMENS.NS,2026-05-21,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3720.6,55.6,3530.09,4101.62,stop_loss_hit,3530.09,2026-06-11,15,-5.12
SOLARINDS.NS,2026-05-21,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),18392.0,79.5,17579.32,20017.36,stop_loss_hit,17579.32,2026-06-11,15,-4.42
SUNPHARMA.NS,2026-05-21,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1891.3,64.0,1831.72,2010.46,stop_loss_hit,1831.72,2026-05-25,2,-3.15
TATACONSUM.NS,2026-05-21,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1184.87,54.3,1139.51,1275.6,stop_loss_hit,1139.51,2026-06-02,8,-3.83
TATASTEEL.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),204.37,46.8,196.7,219.7,stop_loss_hit,196.7,2026-06-09,13,-3.75
TMPV.NS,2026-05-21,3,RSI in healthy zone; MACD bullish crossover; Near 20-day high,358.38,59.1,343.07,388.99,target_hit,388.99,2026-05-27,4,8.54
TORNTPHARM.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4460.34,61.2,4299.52,4781.97,stop_loss_hit,4299.52,2026-06-02,8,-3.61
TRENT.NS,2026-05-21,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),2776.16,54.6,2660.87,3006.75,timeout,2706.89990234375,2026-06-11,15,-2.49
VBL.NS,2026-05-21,6,Uptrend (above rising SMA50); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),519.85,65.8,499.11,561.33,timeout,519.9000244140625,2026-06-11,15,0.01
VEDL.NS,2026-05-21,4,RSI bounced off oversold; MACD bullish crossover; ADX greater than 25; Volume contracting (low selling pressure),329.75,30.1,287.1,415.05,timeout,304.8999938964844,2026-06-11,15,-7.54
ABB.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),6689.5,49.6,6354.91,7358.68,timeout,6770.5,2026-06-12,15,1.21
ADANIENSOL.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1367.9,61.0,1274.75,1554.2,target_hit,1554.2,2026-05-27,3,13.62
ADANIENT.NS,2026-05-22,8,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Recent SMA50/SMA100 bullish crossover; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2716.09,71.9,2590.56,2967.14,target_hit,2967.14,2026-05-26,2,9.24
ADANIGREEN.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1362.3,64.1,1281.83,1523.24,target_hit,1523.24,2026-05-29,5,11.81
ADANIPORTS.NS,2026-05-22,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1779.4,65.5,1709.73,1918.74,timeout,1812.9000244140625,2026-06-12,15,1.88
ADANIPOWER.NS,2026-05-22,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),219.32,59.3,207.42,243.12,target_hit,243.12,2026-05-26,2,10.85
APOLLOHOSP.NS,2026-05-22,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),8362.5,72.6,8110.27,8866.96,stop_loss_hit,8110.27,2026-06-01,6,-3.02
